x-axis,1,2,3
second,Volt,Volt,Volt
+24.500E-03,+537.500E-03,+1.750000E+00,+1.630750E+00
+24.600E-03,+850.000E-03,+1.500000E+00,+1.255750E+00
+24.700E-03,+1.537500E+00,+1.156250E+00,+974.500E-03
+24.800E-03,+2.131250E+00,+1.000000E+00,+1.037000E+00
+24.900E-03,+2.318750E+00,+1.093750E+00,+1.349500E+00
+25.000E-03,+1.881250E+00,+1.468750E+00,+1.724500E+00
+25.100E-03,+1.193750E+00,+1.750000E+00,+1.943250E+00
+25.200E-03,+631.250E-03,+1.875000E+00,+1.849500E+00
+25.300E-03,+600.000E-03,+1.656250E+00,+1.505750E+00
+25.400E-03,+1.131250E+00,+1.312500E+00,+1.099500E+00
+25.500E-03,+1.787500E+00,+1.031250E+00,+1.005750E+00
+25.600E-03,+2.256250E+00,+1.031250E+00,+1.162000E+00
+25.700E-03,+2.162500E+00,+1.281250E+00,+1.474500E+00
+25.800E-03,+1.568750E+00,+1.625000E+00,+1.818250E+00
+25.900E-03,+850.000E-03,+1.812500E+00,+1.912000E+00
+26.000E-03,+506.250E-03,+1.812500E+00,+1.693250E+00
+26.100E-03,+787.500E-03,+1.468750E+00,+1.318250E+00
+26.200E-03,+1.443750E+00,+1.187500E+00,+1.005750E+00
+26.300E-03,+2.100000E+00,+1.031250E+00,+1.037000E+00
+26.400E-03,+2.287500E+00,+1.125000E+00,+1.318250E+00
+26.500E-03,+1.912500E+00,+1.437500E+00,+1.724500E+00
+26.600E-03,+1.193750E+00,+1.687500E+00,+1.943250E+00
+26.700E-03,+600.000E-03,+1.843750E+00,+1.818250E+00
+26.800E-03,+537.500E-03,+1.656250E+00,+1.474500E+00
+26.900E-03,+1.100000E+00,+1.343750E+00,+1.162000E+00
+27.000E-03,+1.787500E+00,+1.062500E+00,+974.500E-03
+27.100E-03,+2.256250E+00,+1.062500E+00,+1.162000E+00
+27.200E-03,+2.131250E+00,+1.312500E+00,+1.568250E+00
+27.300E-03,+1.506250E+00,+1.625000E+00,+1.880750E+00
+27.400E-03,+787.500E-03,+1.812500E+00,+1.880750E+00
+27.500E-03,+537.500E-03,+1.750000E+00,+1.662000E+00
+27.600E-03,+850.000E-03,+1.500000E+00,+1.255750E+00
+27.700E-03,+1.568750E+00,+1.156250E+00,+1.005750E+00
+27.800E-03,+2.162500E+00,+1.031250E+00,+1.068250E+00
+27.900E-03,+2.287500E+00,+1.187500E+00,+1.380750E+00
+28.000E-03,+1.725000E+00,+1.500000E+00,+1.724500E+00
+28.100E-03,+1.068750E+00,+1.750000E+00,+1.912000E+00
+28.200E-03,+537.500E-03,+1.781250E+00,+1.755750E+00
+28.300E-03,+662.500E-03,+1.562500E+00,+1.380750E+00
+28.400E-03,+1.318750E+00,+1.218750E+00,+1.068250E+00
+28.500E-03,+2.037500E+00,+1.062500E+00,+1.037000E+00
+28.600E-03,+2.318750E+00,+1.093750E+00,+1.287000E+00
+28.700E-03,+1.943750E+00,+1.406250E+00,+1.630750E+00
+28.800E-03,+1.225000E+00,+1.687500E+00,+1.912000E+00
+28.900E-03,+631.250E-03,+1.812500E+00,+1.818250E+00
+29.000E-03,+537.500E-03,+1.656250E+00,+1.474500E+00
+29.100E-03,+1.100000E+00,+1.343750E+00,+1.130750E+00
+29.200E-03,+1.881250E+00,+1.062500E+00,+1.037000E+00
+29.300E-03,+2.318750E+00,+1.093750E+00,+1.193250E+00
+29.400E-03,+2.037500E+00,+1.312500E+00,+1.568250E+00
+29.500E-03,+1.412500E+00,+1.656250E+00,+1.818250E+00
+29.600E-03,+725.000E-03,+1.812500E+00,+1.849500E+00
+29.700E-03,+506.250E-03,+1.718750E+00,+1.599500E+00
+29.800E-03,+975.000E-03,+1.375000E+00,+1.193250E+00
+29.900E-03,+1.693750E+00,+1.125000E+00,+1.037000E+00
+30.000E-03,+2.256250E+00,+1.062500E+00,+1.130750E+00
+30.100E-03,+2.162500E+00,+1.250000E+00,+1.474500E+00
+30.200E-03,+1.506250E+00,+1.562500E+00,+1.787000E+00
+30.300E-03,+818.750E-03,+1.781250E+00,+1.849500E+00
+30.400E-03,+506.250E-03,+1.718750E+00,+1.630750E+00
+30.500E-03,+881.250E-03,+1.437500E+00,+1.287000E+00
+30.600E-03,+1.662500E+00,+1.187500E+00,+1.037000E+00
+30.700E-03,+2.225000E+00,+1.093750E+00,+1.099500E+00
+30.800E-03,+2.193750E+00,+1.250000E+00,+1.474500E+00
+30.900E-03,+1.631250E+00,+1.531250E+00,+1.787000E+00
+31.000E-03,+850.000E-03,+1.750000E+00,+1.912000E+00
+31.100E-03,+506.250E-03,+1.750000E+00,+1.693250E+00
+31.200E-03,+850.000E-03,+1.500000E+00,+1.349500E+00
+31.300E-03,+1.568750E+00,+1.187500E+00,+1.068250E+00
+31.400E-03,+2.162500E+00,+1.062500E+00,+1.130750E+00
+31.500E-03,+2.256250E+00,+1.218750E+00,+1.412000E+00
+31.600E-03,+1.693750E+00,+1.531250E+00,+1.787000E+00
+31.700E-03,+912.500E-03,+1.750000E+00,+1.880750E+00
+31.800E-03,+537.500E-03,+1.750000E+00,+1.693250E+00
+31.900E-03,+787.500E-03,+1.500000E+00,+1.287000E+00
+32.000E-03,+1.568750E+00,+1.218750E+00,+1.037000E+00
+32.100E-03,+2.162500E+00,+1.062500E+00,+1.130750E+00
+32.200E-03,+2.256250E+00,+1.218750E+00,+1.443250E+00
+32.300E-03,+1.662500E+00,+1.531250E+00,+1.787000E+00
+32.400E-03,+943.750E-03,+1.718750E+00,+1.849500E+00
+32.500E-03,+537.500E-03,+1.718750E+00,+1.693250E+00
+32.600E-03,+818.750E-03,+1.531250E+00,+1.318250E+00
+32.700E-03,+1.568750E+00,+1.187500E+00,+1.130750E+00
+32.800E-03,+2.193750E+00,+1.062500E+00,+1.099500E+00
+32.900E-03,+2.193750E+00,+1.250000E+00,+1.412000E+00
+33.000E-03,+1.631250E+00,+1.531250E+00,+1.755750E+00
+33.100E-03,+818.750E-03,+1.750000E+00,+1.849500E+00
+33.200E-03,+537.500E-03,+1.718750E+00,+1.662000E+00
+33.300E-03,+881.250E-03,+1.437500E+00,+1.318250E+00
+33.400E-03,+1.600000E+00,+1.156250E+00,+1.068250E+00
+33.500E-03,+2.225000E+00,+1.093750E+00,+1.130750E+00
+33.600E-03,+2.193750E+00,+1.281250E+00,+1.474500E+00
+33.700E-03,+1.537500E+00,+1.562500E+00,+1.755750E+00
+33.800E-03,+818.750E-03,+1.718750E+00,+1.849500E+00
+33.900E-03,+475.000E-03,+1.718750E+00,+1.599500E+00
+34.000E-03,+943.750E-03,+1.406250E+00,+1.255750E+00
+34.100E-03,+1.756250E+00,+1.156250E+00,+1.068250E+00
+34.200E-03,+2.256250E+00,+1.125000E+00,+1.162000E+00
+34.300E-03,+2.100000E+00,+1.281250E+00,+1.505750E+00
+34.400E-03,+1.443750E+00,+1.625000E+00,+1.787000E+00
+34.500E-03,+693.750E-03,+1.781250E+00,+1.818250E+00
+34.600E-03,+568.750E-03,+1.656250E+00,+1.568250E+00
+34.700E-03,+1.100000E+00,+1.375000E+00,+1.224500E+00
+34.800E-03,+1.881250E+00,+1.156250E+00,+1.099500E+00
+34.900E-03,+2.318750E+00,+1.125000E+00,+1.255750E+00
+35.000E-03,+2.006250E+00,+1.343750E+00,+1.599500E+00
+35.100E-03,+1.225000E+00,+1.625000E+00,+1.787000E+00
+35.200E-03,+600.000E-03,+1.781250E+00,+1.755750E+00
+35.300E-03,+600.000E-03,+1.593750E+00,+1.474500E+00
+35.400E-03,+1.256250E+00,+1.312500E+00,+1.130750E+00
+35.500E-03,+2.006250E+00,+1.156250E+00,+1.099500E+00
+35.600E-03,+2.287500E+00,+1.187500E+00,+1.349500E+00
+35.700E-03,+1.850000E+00,+1.468750E+00,+1.693250E+00
+35.800E-03,+1.037500E+00,+1.718750E+00,+1.787000E+00
+35.900E-03,+506.250E-03,+1.750000E+00,+1.724500E+00
+36.000E-03,+756.250E-03,+1.531250E+00,+1.349500E+00
+36.100E-03,+1.475000E+00,+1.250000E+00,+1.162000E+00
+36.200E-03,+2.131250E+00,+1.125000E+00,+1.162000E+00
+36.300E-03,+2.225000E+00,+1.250000E+00,+1.412000E+00
+36.400E-03,+1.568750E+00,+1.531250E+00,+1.755750E+00
+36.500E-03,+818.750E-03,+1.750000E+00,+1.818250E+00
+36.600E-03,+506.250E-03,+1.687500E+00,+1.599500E+00
+36.700E-03,+975.000E-03,+1.468750E+00,+1.287000E+00
+36.800E-03,+1.756250E+00,+1.218750E+00,+1.130750E+00
+36.900E-03,+2.256250E+00,+1.125000E+00,+1.224500E+00
+37.000E-03,+2.037500E+00,+1.343750E+00,+1.568250E+00
+37.100E-03,+1.318750E+00,+1.593750E+00,+1.818250E+00
+37.200E-03,+600.000E-03,+1.750000E+00,+1.818250E+00
+37.300E-03,+600.000E-03,+1.593750E+00,+1.474500E+00
+37.400E-03,+1.256250E+00,+1.312500E+00,+1.130750E+00
+37.500E-03,+2.068750E+00,+1.156250E+00,+1.130750E+00
+37.600E-03,+2.287500E+00,+1.218750E+00,+1.349500E+00
+37.700E-03,+1.787500E+00,+1.437500E+00,+1.693250E+00
+37.800E-03,+1.006250E+00,+1.718750E+00,+1.818250E+00
+37.900E-03,+506.250E-03,+1.687500E+00,+1.662000E+00
+38.000E-03,+818.750E-03,+1.500000E+00,+1.318250E+00
+38.100E-03,+1.662500E+00,+1.250000E+00,+1.130750E+00
+38.200E-03,+2.256250E+00,+1.125000E+00,+1.162000E+00
+38.300E-03,+2.162500E+00,+1.312500E+00,+1.474500E+00
+38.400E-03,+1.443750E+00,+1.562500E+00,+1.787000E+00
+38.500E-03,+693.750E-03,+1.718750E+00,+1.787000E+00
+38.600E-03,+537.500E-03,+1.625000E+00,+1.537000E+00
+38.700E-03,+1.131250E+00,+1.375000E+00,+1.224500E+00
+38.800E-03,+1.975000E+00,+1.125000E+00,+1.130750E+00
+38.900E-03,+2.287500E+00,+1.187500E+00,+1.287000E+00
+39.000E-03,+1.818750E+00,+1.406250E+00,+1.630750E+00
+39.100E-03,+1.037500E+00,+1.656250E+00,+1.818250E+00
+39.200E-03,+537.500E-03,+1.718750E+00,+1.693250E+00
+39.300E-03,+787.500E-03,+1.531250E+00,+1.349500E+00
+39.400E-03,+1.600000E+00,+1.250000E+00,+1.099500E+00
+39.500E-03,+2.225000E+00,+1.156250E+00,+1.224500E+00
+39.600E-03,+2.100000E+00,+1.281250E+00,+1.474500E+00
+39.700E-03,+1.412500E+00,+1.593750E+00,+1.693250E+00
+39.800E-03,+662.500E-03,+1.718750E+00,+1.693250E+00
+39.900E-03,+600.000E-03,+1.593750E+00,+1.505750E+00
+40.000E-03,+1.225000E+00,+1.343750E+00,+1.193250E+00
+40.100E-03,+2.037500E+00,+1.156250E+00,+1.130750E+00
+40.200E-03,+2.256250E+00,+1.187500E+00,+1.349500E+00
+40.300E-03,+1.787500E+00,+1.468750E+00,+1.693250E+00
+40.400E-03,+912.500E-03,+1.687500E+00,+1.818250E+00
+40.500E-03,+506.250E-03,+1.687500E+00,+1.630750E+00
+40.600E-03,+881.250E-03,+1.468750E+00,+1.287000E+00
+40.700E-03,+1.725000E+00,+1.218750E+00,+1.130750E+00
+40.800E-03,+2.287500E+00,+1.156250E+00,+1.255750E+00
+40.900E-03,+2.006250E+00,+1.343750E+00,+1.537000E+00
+41.000E-03,+1.225000E+00,+1.625000E+00,+1.755750E+00
+41.100E-03,+600.000E-03,+1.718750E+00,+1.724500E+00
+41.200E-03,+631.250E-03,+1.562500E+00,+1.412000E+00
+41.300E-03,+1.443750E+00,+1.281250E+00,+1.130750E+00
+41.400E-03,+2.193750E+00,+1.125000E+00,+1.193250E+00
+41.500E-03,+2.193750E+00,+1.281250E+00,+1.443250E+00
+41.600E-03,+1.568750E+00,+1.562500E+00,+1.693250E+00
+41.700E-03,+725.000E-03,+1.687500E+00,+1.818250E+00
+41.800E-03,+506.250E-03,+1.656250E+00,+1.505750E+00
+41.900E-03,+1.162500E+00,+1.375000E+00,+1.224500E+00
+42.000E-03,+1.943750E+00,+1.187500E+00,+1.130750E+00
+42.100E-03,+2.318750E+00,+1.187500E+00,+1.318250E+00
+42.200E-03,+1.787500E+00,+1.437500E+00,+1.662000E+00
+42.300E-03,+943.750E-03,+1.625000E+00,+1.787000E+00
+42.400E-03,+506.250E-03,+1.687500E+00,+1.630750E+00
+42.500E-03,+975.000E-03,+1.468750E+00,+1.287000E+00
+42.600E-03,+1.756250E+00,+1.218750E+00,+1.130750E+00
+42.700E-03,+2.287500E+00,+1.156250E+00,+1.255750E+00
